Full,Intrested,
K01921,#N/A,K01921
K06921,#N/A,K06921
K12132,K12132,0
K07462,K07462,0
K07126,K07126,0
K07126,K07126,0
K20955,#N/A,K20955
K10540,K10540,0
K00979,#N/A,K00979
K02945,#N/A,K02945
K07483,#N/A,K07483
K04030,#N/A,K04030
K14652,#N/A,K14652
K07482,K07482,0
K01193,#N/A,K01193
K02495,#N/A,K02495
K02470,K02470,0
K03629,#N/A,K03629
K21636,K21636,0
K03177,#N/A,K03177
K00703,#N/A,K00703
K07679,K07679,0
K00016,#N/A,K00016
K02837,#N/A,K02837
K03701,K03701,0
K02003,K02003,0
K01119,K01119,0
K00992,#N/A,K00992
K21572,K21572,0
K07126,K07126,0
K00817,#N/A,K00817
K04066,#N/A,K04066
K01835,#N/A,K01835
K01620,#N/A,K01620
K03641,K03641,0
K21573,K21573,0
K07133,K07133,0
K03570,K03570,0
K04079,#N/A,K04079
K07221,#N/A,K07221
K01085,#N/A,K01085
K03648,#N/A,K03648
K02393,#N/A,K02393
K12524,#N/A,K12524
K05838,#N/A,K05838
K01955,K01955,0
K18138,K18138,0
K03307,#N/A,K03307
K04487,#N/A,K04487
K02071,#N/A,K02071
K01874,#N/A,K01874
K03529,K03529,0
K01841,#N/A,K01841
K06400,#N/A,K06400
K01643,#N/A,K01643
K02003,K02003,0
K01206,#N/A,K01206
K03046,K03046,0
K02319,#N/A,K02319
K22405,#N/A,K22405
K01923,K01923,0
K02115,#N/A,K02115
K06215,#N/A,K06215
K08681,#N/A,K08681
K08195,#N/A,K08195
K21636,K21636,0
K03436,#N/A,K03436
K03587,K03587,0
K02372,#N/A,K02372
K00930,#N/A,K00930
K02945,#N/A,K02945
K02040,#N/A,K02040
K03798,#N/A,K03798
K01890,K01890,0
K22316,#N/A,K22316
K21573,K21573,0
K03617,#N/A,K03617
K02027,K02027,0
K06197,#N/A,K06197
K24847,#N/A,K24847
K04046,#N/A,K04046
K04652,#N/A,K04652
K00040,#N/A,K00040
K26148,#N/A,K26148
K26063,#N/A,K26063
K03696,K03696,0
K08086,K08086,0
K00609,K00609,0
K00616,#N/A,K00616
K00145,K00145,0
K07484,K07484,0
K06921,#N/A,K06921
K02804,#N/A,K02804
K00426,#N/A,K00426
K04771,#N/A,K04771
K02775,#N/A,K02775
K03502,K03502,0
K06901,#N/A,K06901
K03615,#N/A,K03615
K16951,#N/A,K16951
K10742,K10742,0
K07272,#N/A,K07272
K03106,#N/A,K03106
K21449,#N/A,K21449
K09136,#N/A,K09136
K03446,#N/A,K03446
K01950,K01950,0
K02073,#N/A,K02073
K02035,#N/A,K02035
K00041,#N/A,K00041
K05349,K05349,0
K02852,#N/A,K02852
K02004,K02004,0
K03723,K03723,0
K03529,K03529,0
K01438,#N/A,K01438
K03976,#N/A,K03976
K01878,#N/A,K01878
K01879,#N/A,K01879
K07486,K07486,0
K07278,#N/A,K07278
K09800,K09800,0
K00616,#N/A,K00616
K01874,#N/A,K01874
K13381,K13381,0
K07316,#N/A,K07316
K07149,#N/A,K07149
K00102,#N/A,K00102
K01669,#N/A,K01669
K02276,#N/A,K02276
K07787,K07787,0
K00865,#N/A,K00865
K07085,#N/A,K07085
K01209,#N/A,K01209
K03521,#N/A,K03521
K03575,#N/A,K03575
K03654,#N/A,K03654
K26861,#N/A,K26861
K02469,#N/A,K02469
K23508,#N/A,K23508
K03723,K03723,0
K03978,#N/A,K03978
K06213,#N/A,K06213
K02030,#N/A,K02030
K03070,K03070,0
K04780,#N/A,K04780
K00986,#N/A,K00986
K11085,#N/A,K11085
K01784,#N/A,K01784
K04485,K04485,0
K03615,#N/A,K03615
K00656,#N/A,K00656
K01007,K01007,0
K07772,#N/A,K07772
K02051,#N/A,K02051
K01992,#N/A,K01992
K07126,K07126,0
K03169,K03169,0
K09136,#N/A,K09136
K12373,K12373,0
K18138,K18138,0
K01520,#N/A,K01520
K15256,#N/A,K15256
K16079,#N/A,K16079
K06177,#N/A,K06177
K03118,K03118,0
K00625,#N/A,K00625
K25034,#N/A,K25034
K03555,K03555,0
K05349,K05349,0
K01190,#N/A,K01190
K26730,#N/A,K26730
K12308,#N/A,K12308
K00820,#N/A,K00820
K02994,#N/A,K02994
K00854,#N/A,K00854
K02600,#N/A,K02600
K00239,K00239,0
K02014,K02014,0
K02535,#N/A,K02535
K02337,K02337,0
K15580,K15580,0
K19231,#N/A,K19231
K02238,K02238,0
K08138,K08138,0
K07041,#N/A,K07041
K02338,#N/A,K02338
K02342,#N/A,K02342
K02469,#N/A,K02469
K02470,K02470,0
K09474,#N/A,K09474
K03732,#N/A,K03732
K10530,#N/A,K10530
K19784,#N/A,K19784
K00140,#N/A,K00140
K02000,#N/A,K02000
K07636,#N/A,K07636
K08483,#N/A,K08483
K03574,#N/A,K03574
K01870,K01870,0
K22719,K22719,0
K04773,K04773,0
K13684,K13684,0
K01784,#N/A,K01784
K06158,#N/A,K06158
K03595,#N/A,K03595
K19081,#N/A,K19081
K11021,#N/A,K11021
K03655,K03655,0
K07263,#N/A,K07263
K07037,#N/A,K07037
K18294,#N/A,K18294
K24950,#N/A,K24950
K01996,#N/A,K01996
K07114,K07114,0
K19611,#N/A,K19611
K00370,#N/A,K00370
K07133,K07133,0
K15976,#N/A,K15976
K03744,#N/A,K03744
K07126,K07126,0
K18704,#N/A,K18704
K01811,#N/A,K01811
K02495,#N/A,K02495
K10536,#N/A,K10536
K20276,K20276,0
K00111,#N/A,K00111
K09157,#N/A,K09157
K03590,#N/A,K03590
K21573,K21573,0
K02035,#N/A,K02035
K01991,#N/A,K01991
K06041,#N/A,K06041
K01950,K01950,0
K08301,#N/A,K08301
K14170,#N/A,K14170
K19005,#N/A,K19005
K03696,K03696,0
K07315,K07315,0
K01916,#N/A,K01916
K16322,#N/A,K16322
K03438,#N/A,K03438
K09816,#N/A,K09816
K02804,#N/A,K02804
K01438,#N/A,K01438
K11216,#N/A,K11216
K03695,K03695,0
K12524,#N/A,K12524
K06076,#N/A,K06076
K01208,#N/A,K01208
K01903,#N/A,K01903
K02945,#N/A,K02945
K14645,#N/A,K14645
K06946,#N/A,K06946
K00868,#N/A,K00868
K07277,#N/A,K07277
K04771,#N/A,K04771
K03658,#N/A,K03658
K03613,#N/A,K03613
K03612,#N/A,K03612
K00036,K00036,0
K00528,#N/A,K00528
K02860,#N/A,K02860
K01897,K01897,0
K02600,#N/A,K02600
K00338,#N/A,K00338
K10440,#N/A,K10440
K03076,#N/A,K03076
K11927,#N/A,K11927
K01187,#N/A,K01187
K00937,#N/A,K00937
K07126,K07126,0
K00525,#N/A,K00525
K16692,#N/A,K16692
K01256,K01256,0
K02669,#N/A,K02669
K10036,#N/A,K10036
K03719,K03719,0
K03545,K03545,0
K17948,#N/A,K17948
K01195,#N/A,K01195
K01190,#N/A,K01190
K05349,K05349,0
K03770,#N/A,K03770
K07126,K07126,0
K03596,K03596,0
K12257,#N/A,K12257
K21573,K21573,0
K00564,#N/A,K00564
K07497,K07497,0
K03833,#N/A,K03833
K00868,#N/A,K00868
K00822,#N/A,K00822
K11891,#N/A,K11891
K00525,#N/A,K00525
K01448,K01448,0
K14164,#N/A,K14164
K09824,#N/A,K09824
K04066,#N/A,K04066
K12410,#N/A,K12410
K07487,#N/A,K07487
K01695,#N/A,K01695
K03601,#N/A,K03601
K15255,#N/A,K15255
K09474,#N/A,K09474
K07277,#N/A,K07277
K02396,#N/A,K02396
K01262,K01262,0
K07493,#N/A,K07493
K00575,#N/A,K00575
K03466,K03466,0
K27497,#N/A,K27497
K01338,K01338,0
K06894,#N/A,K06894
K03632,K03632,0
K02519,K02519,0
K00133,#N/A,K00133
K03451,#N/A,K03451
K00392,#N/A,K00392
K21572,K21572,0
K02014,K02014,0
K06158,#N/A,K06158
K03613,#N/A,K03613
K03070,K03070,0
K16089,#N/A,K16089
K01200,#N/A,K01200
K03412,#N/A,K03412
K06223,#N/A,K06223
K00335,#N/A,K00335
K00826,#N/A,K00826
K21029,K21029,0
K09952,#N/A,K09952
K01176,#N/A,K01176
K00548,#N/A,K00548
K16898,#N/A,K16898
K02355,K02355,0
K02800,#N/A,K02800
K06020,K06020,0
K10558,#N/A,K10558
K00282,#N/A,K00282
K21573,K21573,0
K06894,#N/A,K06894
K03670,#N/A,K03670
K03699,K03699,0
K00853,#N/A,K00853
K03546,K03546,0
K00558,K00558,0
K06919,K06919,0
K03320,K03320,0
K01963,#N/A,K01963
K13638,#N/A,K13638
K03630,#N/A,K03630
K12063,#N/A,K12063
K01785,K01785,0
K00013,#N/A,K00013
K03654,#N/A,K03654
K01156,#N/A,K01156
K08659,#N/A,K08659
K00854,#N/A,K00854
K00348,#N/A,K00348
K02014,K02014,0
K04655,#N/A,K04655
K27087,#N/A,K27087
K07133,K07133,0
K07681,#N/A,K07681
K02036,#N/A,K02036
K00974,#N/A,K00974
K11900,#N/A,K11900
K01586,#N/A,K01586
K15633,#N/A,K15633
K01937,#N/A,K01937
K01782,#N/A,K01782
K00864,#N/A,K00864
K02199,#N/A,K02199
K00647,#N/A,K00647
K07692,#N/A,K07692
K18553,#N/A,K18553
K27330,#N/A,K27330
K16898,#N/A,K16898
K07004,#N/A,K07004
K03169,K03169,0
K03701,K03701,0
K06919,K06919,0
K00548,#N/A,K00548
K01869,K01869,0
K03595,#N/A,K03595
K06412,#N/A,K06412
K03773,#N/A,K03773
K04088,#N/A,K04088
K25027,#N/A,K25027
K25034,#N/A,K25034
K26939,#N/A,K26939
K12989,#N/A,K12989
K03657,K03657,0
K15987,K15987,0
K01881,K01881,0
K01868,#N/A,K01868
K12511,#N/A,K12511
K01990,#N/A,K01990
K07462,K07462,0
K12573,K12573,0
K00123,#N/A,K00123
K03451,#N/A,K03451
K03407,#N/A,K03407
K21573,K21573,0
K03587,K03587,0
K03733,#N/A,K03733
K05844,#N/A,K05844
K02337,K02337,0
K07674,#N/A,K07674
K02906,#N/A,K02906
K25117,K25117,0
K15635,#N/A,K15635
K13444,K13444,0
K01271,#N/A,K01271
K00627,#N/A,K00627
K00764,#N/A,K00764
K01915,#N/A,K01915
K25010,K25010,0
K01198,#N/A,K01198
K01945,#N/A,K01945
K21573,K21573,0
K21572,K21572,0
K03570,K03570,0
K05349,K05349,0
K05349,K05349,0
K01955,K01955,0
K25227,#N/A,K25227
K01262,K01262,0
K11069,#N/A,K11069
K06207,#N/A,K06207
K01130,#N/A,K01130
K05592,K05592,0
K02338,#N/A,K02338
K03406,K03406,0
K01883,#N/A,K01883
K04763,#N/A,K04763
K27330,#N/A,K27330
K25706,#N/A,K25706
K26937,#N/A,K26937
K07481,#N/A,K07481
K07133,K07133,0
K03215,#N/A,K03215
K06921,#N/A,K06921
K25706,#N/A,K25706
K03778,#N/A,K03778
K00278,#N/A,K00278
K07648,#N/A,K07648
K02335,K02335,0
K00948,K00948,0
K14059,K14059,0
K06894,#N/A,K06894
K02906,#N/A,K02906
K02014,K02014,0
K01591,#N/A,K01591
K25767,#N/A,K25767
K03628,#N/A,K03628
K04771,#N/A,K04771
K01784,#N/A,K01784
K12998,#N/A,K12998
K06132,#N/A,K06132
K11717,#N/A,K11717
K03555,K03555,0
K09458,#N/A,K09458
K04487,#N/A,K04487
K02047,#N/A,K02047
K01190,#N/A,K01190
K01714,#N/A,K01714
K02395,#N/A,K02395
K03427,K03427,0
K01150,#N/A,K01150
K03529,K03529,0
K03111,#N/A,K03111
K05851,#N/A,K05851
K00243,#N/A,K00243
K14647,K14647,0
K06894,#N/A,K06894
K03328,#N/A,K03328
K02551,#N/A,K02551
K02014,K02014,0
K01192,#N/A,K01192
K12574,#N/A,K12574
K14059,K14059,0
K03278,#N/A,K03278
K13581,#N/A,K13581
K03472,#N/A,K03472
K07456,K07456,0
K07305,K07305,0
K09973,#N/A,K09973
K02015,#N/A,K02015
K00803,#N/A,K00803
K15125,K15125,0
K00128,#N/A,K00128
K04043,K04043,0
K01190,#N/A,K01190
K08678,#N/A,K08678
K03500,#N/A,K03500
K04771,#N/A,K04771
K01153,K01153,0
K02601,#N/A,K02601
K05515,#N/A,K05515
K04043,K04043,0
K01937,#N/A,K01937
K03182,#N/A,K03182
K01952,K01952,0
K07240,#N/A,K07240
K02621,K02621,0
K25875,#N/A,K25875
K00928,#N/A,K00928
K21029,K21029,0
K01897,K01897,0
K02878,#N/A,K02878
K00757,#N/A,K00757
K15581,K15581,0
K00946,#N/A,K00946
K00948,K00948,0
K00145,K00145,0
K01430,K01430,0
K13993,#N/A,K13993
K08161,#N/A,K08161
K03590,#N/A,K03590
K01209,#N/A,K01209
K01214,#N/A,K01214
K02233,#N/A,K02233
K09927,#N/A,K09927
K00140,#N/A,K00140
K15371,#N/A,K15371
K07277,#N/A,K07277
K20265,#N/A,K20265
K00325,#N/A,K00325
K20276,K20276,0
K00862,#N/A,K00862
K03634,#N/A,K03634
K03694,#N/A,K03694
K01223,#N/A,K01223
K00728,K00728,0
K06921,#N/A,K06921
K03679,#N/A,K03679
K01739,#N/A,K01739
K00942,#N/A,K00942
K02035,#N/A,K02035
K07133,K07133,0
K00647,#N/A,K00647
K00059,#N/A,K00059
K07133,K07133,0
K15945,#N/A,K15945
K12686,#N/A,K12686
K00175,#N/A,K00175
K01209,#N/A,K01209
K15460,#N/A,K15460
K15580,K15580,0
K07566,#N/A,K07566
K02407,#N/A,K02407
K03555,K03555,0
K01364,#N/A,K01364
K03767,#N/A,K03767
K07313,#N/A,K07313
K13529,#N/A,K13529
K00548,#N/A,K00548
K01652,#N/A,K01652
K07484,K07484,0
K01940,K01940,0
K21556,#N/A,K21556
K03641,K03641,0
K03832,#N/A,K03832
K03562,#N/A,K03562
K07107,#N/A,K07107
K11606,K11606,0
K03500,#N/A,K03500
K07783,#N/A,K07783
K01187,#N/A,K01187
K03466,K03466,0
K02397,#N/A,K02397
K07387,#N/A,K07387
K08676,#N/A,K08676
K03771,K03771,0
K05515,#N/A,K05515
K03320,K03320,0
K06162,#N/A,K06162
K03111,#N/A,K03111
K02654,#N/A,K02654
K18707,#N/A,K18707
K01627,#N/A,K01627
K01886,#N/A,K01886
K03702,K03702,0
K00632,#N/A,K00632
K01971,#N/A,K01971
K00013,#N/A,K00013
K03043,K03043,0
K09607,#N/A,K09607
K12528,#N/A,K12528
K02876,#N/A,K02876
K00797,#N/A,K00797
K06921,#N/A,K06921
K07133,K07133,0
K06076,#N/A,K06076
K07487,#N/A,K07487
K00891,K00891,0
K08589,#N/A,K08589
K01955,K01955,0
K09955,#N/A,K09955
K06187,K06187,0
K01991,#N/A,K01991
K00164,#N/A,K00164
K26937,#N/A,K26937
K07154,#N/A,K07154
K01256,K01256,0
K08159,#N/A,K08159
K19068,#N/A,K19068
K06287,#N/A,K06287
K01886,#N/A,K01886
K06076,#N/A,K06076
K03701,K03701,0
K03651,#N/A,K03651
K07277,#N/A,K07277
K01284,#N/A,K01284
K02470,K02470,0
K00059,#N/A,K00059
K21572,K21572,0
K02446,#N/A,K02446
K21470,#N/A,K21470
K01139,K01139,0
K00302,#N/A,K00302
K03497,#N/A,K03497
K02035,#N/A,K02035
K02469,#N/A,K02469
K01484,#N/A,K01484
K01139,K01139,0
K07484,K07484,0
K00111,#N/A,K00111
K09607,#N/A,K09607
K00793,#N/A,K00793
K01364,#N/A,K01364
K01872,K01872,0
K11392,K11392,0
K03111,#N/A,K03111
K02967,#N/A,K02967
K03568,#N/A,K03568
K00145,K00145,0
K13572,#N/A,K13572
K07386,#N/A,K07386
K03292,#N/A,K03292
K04079,#N/A,K04079
K12132,K12132,0
K03529,K03529,0
K02510,#N/A,K02510
K07315,K07315,0
K00647,#N/A,K00647
K07126,K07126,0
K03070,K03070,0
K02355,K02355,0
K07486,K07486,0
K01007,K01007,0
K02039,#N/A,K02039
K03407,#N/A,K03407
K02257,#N/A,K02257
K01733,#N/A,K01733
K03546,K03546,0
K01186,#N/A,K01186
K07487,#N/A,K07487
K21573,K21573,0
K04561,#N/A,K04561
K02450,#N/A,K02450
K03324,#N/A,K03324
K24950,#N/A,K24950
K21573,K21573,0
K09811,#N/A,K09811
K04084,#N/A,K04084
K03307,#N/A,K03307
K07484,K07484,0
K00912,K00912,0
K01176,#N/A,K01176
K10555,#N/A,K10555
K00520,#N/A,K00520
K01924,#N/A,K01924
K01142,#N/A,K01142
K01478,#N/A,K01478
K07004,#N/A,K07004
K09471,#N/A,K09471
K00278,#N/A,K00278
K00031,K00031,0
K00768,#N/A,K00768
K00325,#N/A,K00325
K01719,#N/A,K01719
K03770,#N/A,K03770
K05365,#N/A,K05365
K03696,K03696,0
K03655,K03655,0
K21449,#N/A,K21449
K03529,K03529,0
K01736,K01736,0
K21573,K21573,0
K03583,#N/A,K03583
K03582,#N/A,K03582
K03581,K03581,0
K01649,#N/A,K01649
K13735,K13735,0
K00773,#N/A,K00773
K03665,#N/A,K03665
K03572,K03572,0
K07154,#N/A,K07154
K07729,K07729,0
K03817,#N/A,K03817
K03424,#N/A,K03424
K03555,K03555,0
K01874,#N/A,K01874
K00174,#N/A,K00174
K03497,#N/A,K03497
K00286,#N/A,K00286
K00338,#N/A,K00338
K00549,#N/A,K00549
K02548,#N/A,K02548
K03701,K03701,0
K04069,#N/A,K04069
K03561,#N/A,K03561
K03427,K03427,0
K16089,#N/A,K16089
K07793,#N/A,K07793
K05966,#N/A,K05966
K04068,#N/A,K04068
K02575,#N/A,K02575
K01626,#N/A,K01626
K00342,K00342,0
K03089,#N/A,K03089
K03581,K03581,0
K01719,#N/A,K01719
K12251,#N/A,K12251
K00859,#N/A,K00859
K00859,#N/A,K00859
K02224,#N/A,K02224
K05895,#N/A,K05895
K05934,#N/A,K05934
K02406,#N/A,K02406
K03564,#N/A,K03564
K20276,K20276,0
K08301,#N/A,K08301
K07305,K07305,0
K00133,#N/A,K00133
K09952,#N/A,K09952
K15342,K15342,0
K23060,#N/A,K23060
K26607,#N/A,K26607
K00265,K00265,0
K07071,#N/A,K07071
K22347,#N/A,K22347
K01733,#N/A,K01733
K16079,#N/A,K16079
K06175,#N/A,K06175
K13655,#N/A,K13655
K03581,K03581,0
K00615,K00615,0
K04069,#N/A,K04069
K09773,#N/A,K09773
K06020,K06020,0
K15836,#N/A,K15836
K17686,K17686,0
K25706,#N/A,K25706
K06013,#N/A,K06013
K21021,#N/A,K21021
K09761,#N/A,K09761
K15842,#N/A,K15842
K02469,#N/A,K02469
K06215,#N/A,K06215
K03701,K03701,0
K03824,K03824,0
K03631,K03631,0
K07487,#N/A,K07487
K04763,#N/A,K04763
K10716,#N/A,K10716
K02014,K02014,0
K01928,#N/A,K01928
K02836,K02836,0
K02029,#N/A,K02029
K21636,K21636,0
K07058,#N/A,K07058
K18138,K18138,0
K03644,#N/A,K03644
K03217,#N/A,K03217
K01338,K01338,0
K00525,#N/A,K00525
K06888,#N/A,K06888
K01782,#N/A,K01782
K10109,#N/A,K10109
K11904,#N/A,K11904
K04043,K04043,0
K05825,#N/A,K05825
K01811,#N/A,K01811
K01854,#N/A,K01854
K01586,#N/A,K01586
K06307,#N/A,K06307
K16786,#N/A,K16786
K02837,#N/A,K02837
K02492,#N/A,K02492
K03070,K03070,0
K07012,K07012,0
K01869,K01869,0
K07347,K07347,0
K00674,#N/A,K00674
K03278,#N/A,K03278
K08678,#N/A,K08678
K00012,K00012,0
K04765,K04765,0
K02004,K02004,0
K07456,K07456,0
K03808,#N/A,K03808
K22132,K22132,0
K01627,#N/A,K01627
K22316,#N/A,K22316
K14059,K14059,0
K19354,K19354,0
K02172,K02172,0
K06207,#N/A,K06207
K03572,K03572,0
K02014,K02014,0
K26110,#N/A,K26110
K00116,K00116,0
K02622,#N/A,K02622
K06286,#N/A,K06286
K07456,K07456,0
K02040,#N/A,K02040
K07462,K07462,0
K03596,K03596,0
K01139,K01139,0
K00820,#N/A,K00820
K09786,#N/A,K09786
K26829,#N/A,K26829
K02773,#N/A,K02773
K00854,#N/A,K00854
K01256,K01256,0
K00763,#N/A,K00763
K00558,K00558,0
K03722,#N/A,K03722
K02237,#N/A,K02237
K01897,K01897,0
K02011,#N/A,K02011
K07273,#N/A,K07273
K01940,K01940,0
K00865,#N/A,K00865
K03671,#N/A,K03671
K02334,#N/A,K02334
K16653,#N/A,K16653
K16652,#N/A,K16652
K08168,#N/A,K08168
K01950,K01950,0
K00845,#N/A,K00845
K14441,#N/A,K14441
K01716,#N/A,K01716
K04770,#N/A,K04770
K06217,#N/A,K06217
K01676,K01676,0
K03578,K03578,0
K02397,#N/A,K02397
K03466,K03466,0
K05366,K05366,0
K06905,#N/A,K06905
K01205,#N/A,K01205
K07485,K07485,0
K01649,#N/A,K01649
K00330,#N/A,K00330
K01364,#N/A,K01364
K13525,#N/A,K13525
K03696,K03696,0
K10541,#N/A,K10541
K02396,#N/A,K02396
K03797,#N/A,K03797
K03152,#N/A,K03152
K01534,#N/A,K01534
K01744,#N/A,K01744
K01950,K01950,0
K00895,#N/A,K00895
K03629,#N/A,K03629
K09691,#N/A,K09691
K07486,K07486,0
K13653,#N/A,K13653
K02111,K02111,0
K02113,#N/A,K02113
K00265,K00265,0
K01907,#N/A,K01907
K01869,K01869,0
K03654,#N/A,K03654
K05339,#N/A,K05339
K00549,#N/A,K00549
K01728,#N/A,K01728
K05846,#N/A,K05846
K13525,#N/A,K13525
K07263,#N/A,K07263
K07056,#N/A,K07056
K01414,K01414,0
K02560,#N/A,K02560
K01190,#N/A,K01190
K10112,K10112,0
K23546,#N/A,K23546
K00700,K00700,0
K02036,#N/A,K02036
K01624,#N/A,K01624
K20035,#N/A,K20035
K21572,K21572,0
K03404,#N/A,K03404
K00651,#N/A,K00651
K00640,#N/A,K00640
K01808,#N/A,K01808
K01273,#N/A,K01273
K00991,#N/A,K00991
K26730,#N/A,K26730
K01146,#N/A,K01146
K02503,#N/A,K02503
K01256,K01256,0
K07114,K07114,0
K02469,#N/A,K02469
K02961,#N/A,K02961
K01945,#N/A,K01945
K03168,#N/A,K03168
K12373,K12373,0
K00611,#N/A,K00611
K02020,#N/A,K02020
K03483,#N/A,K03483
K03527,#N/A,K03527
K03578,K03578,0
K00336,#N/A,K00336
K03657,K03657,0
K12984,#N/A,K12984
K13688,K13688,0
K16089,#N/A,K16089
K10193,#N/A,K10193
K01092,#N/A,K01092
K04485,K04485,0
K06221,#N/A,K06221
K00674,#N/A,K00674
K03076,#N/A,K03076
K04567,#N/A,K04567
K04077,#N/A,K04077
K06603,#N/A,K06603
K02407,#N/A,K02407
K19804,#N/A,K19804
K05366,K05366,0
K06188,#N/A,K06188
K00003,#N/A,K00003
K00971,K00971,0
K19058,#N/A,K19058
K03589,#N/A,K03589
K00951,#N/A,K00951
K07126,K07126,0
K24012,#N/A,K24012
K03610,#N/A,K03610
K21573,K21573,0
K10907,#N/A,K10907
K01486,#N/A,K01486
K03695,K03695,0
K02470,K02470,0
K03466,K03466,0
K03832,#N/A,K03832
K03925,#N/A,K03925
K00355,#N/A,K00355
K03151,#N/A,K03151
K00376,#N/A,K00376
K04759,#N/A,K04759
K25268,#N/A,K25268
K03654,#N/A,K03654
K13656,#N/A,K13656
K00821,#N/A,K00821
K27802,#N/A,K27802
K14441,#N/A,K14441
K07004,#N/A,K07004
K03310,#N/A,K03310
K02437,#N/A,K02437
K26607,#N/A,K26607
K12524,#N/A,K12524
K12524,#N/A,K12524
K15635,#N/A,K15635
K03703,K03703,0
K03601,#N/A,K03601
K00872,#N/A,K00872
K03078,#N/A,K03078
K18840,#N/A,K18840
K00895,#N/A,K00895
K00548,#N/A,K00548
K21572,K21572,0
K21573,K21573,0
K07652,K07652,0
K01810,K01810,0
K03748,#N/A,K03748
K02886,#N/A,K02886
K07258,#N/A,K07258
K03642,#N/A,K03642
K08305,#N/A,K08305
K05837,#N/A,K05837
K05515,#N/A,K05515
K06013,#N/A,K06013
K03978,#N/A,K03978
K02412,#N/A,K02412
K02016,#N/A,K02016
K02024,#N/A,K02024
K23550,#N/A,K23550
K03810,#N/A,K03810
K25135,#N/A,K25135
K05349,K05349,0
K05349,K05349,0
K25010,K25010,0
K03702,K03702,0
K00687,#N/A,K00687
K00876,#N/A,K00876
K21573,K21573,0
K09882,#N/A,K09882
K03789,#N/A,K03789
K01887,#N/A,K01887
K05970,#N/A,K05970
K00088,#N/A,K00088
K16092,#N/A,K16092
K01728,#N/A,K01728
K00341,#N/A,K00341
K20534,#N/A,K20534
K02945,#N/A,K02945
K00113,#N/A,K00113
K04077,#N/A,K04077
K16089,#N/A,K16089
K03308,K03308,0
K13735,K13735,0
K06894,#N/A,K06894
K01439,#N/A,K01439
K16088,#N/A,K16088
K12063,#N/A,K12063
K01952,K01952,0
K25150,#N/A,K25150
K02469,#N/A,K02469
K02470,K02470,0
K01421,K01421,0
K00615,K00615,0
K18691,#N/A,K18691
K12132,K12132,0
K06192,#N/A,K06192
K23537,#N/A,K23537
K02421,#N/A,K02421
K00773,#N/A,K00773
K06381,#N/A,K06381
K03413,#N/A,K03413
K03555,K03555,0
K00568,K00568,0
K03657,K03657,0
K01206,#N/A,K01206
K21449,#N/A,K21449
K00274,#N/A,K00274
K00876,#N/A,K00876
K02511,K02511,0
K01190,#N/A,K01190
K02200,#N/A,K02200
K08973,#N/A,K08973
K03923,#N/A,K03923
K03502,K03502,0
K07484,K07484,0
K04058,#N/A,K04058
K26607,#N/A,K26607
K01154,K01154,0
K01883,#N/A,K01883
K02931,K02931,0
K01810,K01810,0
K11016,K11016,0
K01812,#N/A,K01812
K05878,K05878,0
K02016,#N/A,K02016
K09474,#N/A,K09474
K07139,K07139,0
K07149,#N/A,K07149
K21449,#N/A,K21449
K07263,#N/A,K07263
K03722,#N/A,K03722
K03779,#N/A,K03779
K06919,K06919,0
K03402,#N/A,K03402
K04043,K04043,0
K07114,K07114,0
K02115,#N/A,K02115
K03606,#N/A,K03606
K23946,#N/A,K23946
K01153,K01153,0
K01153,K01153,0
K02014,K02014,0
K07133,K07133,0
K01190,#N/A,K01190
K00611,#N/A,K00611
K03040,K03040,0
K02895,#N/A,K02895
K07452,K07452,0
K15539,#N/A,K15539
K01156,#N/A,K01156
K01872,K01872,0
K07676,#N/A,K07676
K21636,K21636,0
K01696,#N/A,K01696
K09909,#N/A,K09909
K07305,K07305,0
K07485,K07485,0
K03581,K03581,0
K01711,#N/A,K01711
K03639,#N/A,K03639
K02401,#N/A,K02401
K06861,#N/A,K06861
K21572,K21572,0
K04079,#N/A,K04079
K01881,K01881,0
K07126,K07126,0
K00111,#N/A,K00111
K24300,K24300,0
K13010,K13010,0
K01113,#N/A,K01113
K00174,#N/A,K00174
K05776,#N/A,K05776
K00757,#N/A,K00757
K00266,K00266,0
K01992,#N/A,K01992
K03582,#N/A,K03582
K16088,#N/A,K16088
K15633,#N/A,K15633
K22719,K22719,0
K07400,#N/A,K07400
K03305,K03305,0
K07133,K07133,0
K01854,#N/A,K01854
K02335,K02335,0
K01869,K01869,0
K00919,#N/A,K00919
K13525,#N/A,K13525
K21573,K21573,0
K02313,#N/A,K02313
K17325,#N/A,K17325
K01198,#N/A,K01198
K23946,#N/A,K23946
K21449,#N/A,K21449
K00854,#N/A,K00854
K01915,#N/A,K01915
K00243,#N/A,K00243
K10108,#N/A,K10108
K14201,#N/A,K14201
K02014,K02014,0
K15974,#N/A,K15974
K02073,#N/A,K02073
K12132,K12132,0
K03578,K03578,0
K07481,#N/A,K07481
K00640,#N/A,K00640
K21573,K21573,0
K03885,K03885,0
K03183,#N/A,K03183
K06287,#N/A,K06287
K02519,K02519,0
K08086,K08086,0
K03546,K03546,0
K03439,#N/A,K03439
K01270,#N/A,K01270
K19353,#N/A,K19353
K00796,#N/A,K00796
K02654,#N/A,K02654
K01756,#N/A,K01756
K07147,K07147,0
K02313,#N/A,K02313
K07243,#N/A,K07243
K02959,#N/A,K02959
